Appetite,Anorexia,Lemon Balm,Add 1 teaspoon of dried lemon balm to a cup of hot water. Cover and steep for 5 to 10 minutes. Drink a cup of this tea twice daily for a couple of weeks. Please do not use this herb in excess. It may make you more anxious.
Appetite,Anorexia,Ginger Water,"Add 3 to 4 finely chopped garlic cloves to 1 cup of water. Boil it for a few minutes, then strain the solution. Add 2 tablespoons of lemon juice and a pinch of rock salt to it. Drink this solution twice daily for a few weeks."
Appetite,Anorexia,Mint Tea,"Also, drink a few cups of mint tea daily. To make the tea, add 2 teaspoons of dry mint leaves in a cup of hot water. Steep for 10 minutes, strain and drink it."
Appetite,Anorexia,Ginger Tea,Drink a few cups of ginger tea daily.
Appetite,Anorexia,Fresh Mint Juice,Drink 2 teaspoons of freshly extracted mint juice each morning.
Appetite,Anorexia,Oranges,"Eat a few oranges or drink a glass of fresh orange juice a few times daily to increase appetite. To make the juice more delicious add rock salt, lemon juice and a dash of black pepper."
Appetite,Anorexia,"Ginger, Lemon, Pepper","Mix half teaspoon of ginger paste, a few drops of lemon and a pinch of both asafetida and black pepper powder. Eat it once daily on an empty stomach for a few weeks."
Appetite,Anorexia,Ginger and Salt,Take a half teaspoon of finely chopped ginger and add a pinch of rock salt to it. Consume it 30 minutes for a prior to meals everyday for a capsule of weeks.
Appetite,Anorexia,Herbal Tea,Try drinking a cup or two of your favorite herbal tea a daily to increase your fluid intake and potentially increase your appetite.
Appetite,Loss of Appetite,"Tamarind, cinnamon, cloves","Add sugar, a little pepper, cinnamon and cloves to tamarind pulp that has been softened in water. Drink this on a regular basis until the condition improves."
Appetite,Loss of Appetite,Garlic and lemon,Boil 3 to 4 garlic cloves in a cup of water. Strain the solution and squeeze the juice from half a lemon into it. Drink this twice daily until you see improvement.
Appetite,Loss of Appetite,Cardamom,"Cardamom, or choti elaichi, works as a warming digestive tonic. It is good for relieving indigestion, flatulence and acidity, and improving appetite by stimulating the secretion of digestive juices. To derive its benefits, simply add ground cardamom seeds or cardamom pods to your regular tea."
Appetite,Loss of Appetite,Jaggery powder and black pepper,Combine one tablespoon of jaggery powder and one-half teaspoon of ground black pepper. Consume it on a regular basis for a few days. Do not use this black pepper remedy if you have stomach ulcers or have had abdominal surgery.
Appetite,Loss of Appetite,Alfalfa tea,"Drink alfalfa tea, prepared by steeping one teaspoon of dried alfalfa leaves in a cup of hot water for 10 to 15 minutes. You can also include alfalfa seeds and sprouts in your meals. Alternatively, you can take one to two ml of alfalfa tincture (about one-quarter teaspoon or so), three times daily. Continue until you see improvement. Do not consume large doses of this herb, though. It is best to consult your doctor before using this herb as a remedy because it is not suitable for those suffering from autoimmune disease, gout, and certain other conditions."
Appetite,Loss of Appetite,Coriander juice,Extract the juice from coriander leaves. Drink one to two tablespoons of the juice daily till the appetite increases. You can also add a little lemon juice and a pinch of salt to it.
Appetite,Loss of Appetite,Ginger tea,Make ginger tea by chopping an inch of dried ginger into small pieces and boiling them in two cups of water. Mix in some milk and sugar to suit your taste. You can drink this a few times a day.
Appetite,Loss of Appetite,"Indian gooseberry juice, lemon and honey","Mix two teaspoons each of Indian gooseberry juice, lemon juice and honey in a cup of water. Drink it daily in the morning on an empty stomach, at least for three to four months. If using Indian gooseberry powder, put one tablespoon in a cup of water and let it sit overnight. In the morning, add two teaspoons of lemon juice and a dash of ground black pepper to it. Drink it regularly on an empty stomach for a few months. You can also take this tangy and refreshing fruit in the form of pickle."
Appetite,Loss of Appetite,Dandelion root tea,Prepare dandelion root tea by boiling powdered dandelion root in a cup of water for about five minutes. You can also add a cinnamon stick. Strain the tea. You may sweeten it with honey if you like before drinking it.
Appetite,Loss of Appetite,Ginger and rock salt,Take one-quarter to one-half teaspoon of finely chopped ginger and add a pinch of rock salt (also known as sendha namak) to it. Consume it half an hour prior to meals every day for eight to 10 days
Appetite,Loss of Appetite,Carom Seeds,"You can simply chew one-half teaspoon of carom seeds half an hour before meals. Alternatively, put three tablespoons of carom seeds in some lemon juice. Keep it in a dry, dark place until the mixture dries completely. Then, mix it with a little black salt. Take one teaspoon of this mixture along with warm water, twice daily for a few days."
Back,Back Pain,Clove Oil,"For muscle or joint pain, mix a few drops of clove oil with any carrier oil. Use it to massage the painful area for a couple of minutes."
Back,Back Pain,Pepper and Oil,"Mix half teaspoon of ground cayenne pepper and 2 to 3 teaspoons of warm olive or coconut oil. Apply it on the painful area. Let it sit for 10 to 15 minutes, then rinse it off. Repeat once daily until the pain is gone."
Back,Back Pain,Cold Pack,"Put some ice cubes in a plastic bag and wrap it in a towel. Apply it on the painful area for no more than 20 minutes at a time. Repeat several times a day, as needed."
Back,Back Pain,Hot Pack,"Soak a cotton cloth in hot water and wring out the excess water. Place the warm cloth on the affected body part for 15 to 20 minutes at a time. Repeat every 2 hours, as needed."
Back,Back Pain,Turmeric,The best way to use turmeric is to mix 1 teaspoon of turmeric powder in a cup of hot milk and drink it 2 or 3 times a day.
Bladder,Bladder Stone,Psyllium Husk,"Add one tablespoon of Psyllium  Husk powder to a glass of water. Mix well and drink it two times a day. Repeat daily until your gallstones are gone. Note: When taking psyllium, make sure you drink lots of water as it absorbs water."
Bladder,Bladder Stone,Apple cider vinegar and lemon,Add two teaspoons of apple cider vinegar and one teaspoon of lemon juice to a glass of warm water. Drink it on an empty stomach in the morning. Doing this regularly fuor weeks can dissolve gallstones and prevent pain.
Bladder,Bladder Stone,Figs,Boil two figs in one cup of water. Drink daily for a month.
Bladder,Bladder Stone,Peppermint Leaves,"Boil one cup of water. Add one teaspoon of dried peppermint leaves. Remove from heat, cover for five minutes. Strain and add one teaspoon honey. Enjoy the tea while it is still warm, twice daily for 4 to 6 weeks. Drink it between meals for maximum results. "
Bladder,Bladder Stone,Lemon Juice,Drink four tablespoons of lemon juice mixed in a glass of warm water everyday on an empty stomach. Continue this treatment for several weeks until the gallstones are eliminated from the body.
Bladder,Bladder Stone,Lemons,Drink fresh juice squeezed from 4 lemons each day on an empty stomach. Follow the drink with a glass of water. Continue this therapy for a week.
Bladder,Bladder Stone,"Beetroot, Cucumber and Carrots","Extracts the juice from one beetroot, one cucumber and  medium size carrots. Mix them and drink this juice twice a day. Follow this remedy for 2 weeks and you'll notice a huge improvement in your condition."
Bladder,Bladder Stone,Castor oil,"Gently warm 1 cup of pure, cold pressed castor oil in a pen. Soak a price of cheesecloth in the warm oil, and then squeeze out the excess oil. Put the wet cheesecloth over the right size of your stomach where the gallbladder is located. Cover the cheesecloth with a plastic sheet. Next, put a hot water bag on the plastic sheet for 30 to 60 minutes. Follow this treatment at last 3 times a weeks until you recover completely."
